"","NEAR BAY","<1H OCEAN","INLAND","NEAR OCEAN","ISLAND","longitude","latitude","housing_median_age","population","households","median_income","mean_bedrooms","mean_rooms","median_house_value"
"21",1,0,0,0,0,-1.34776779971069,1.03847752811917,0.902662711977,-0.897581230003092,-0.872387455494364,-1.32268779705537,0.014491799485527,-0.365739706016999,147500
"22",1,0,0,0,0,-1.34776779971069,1.03847752811917,1.06157501937253,-0.438404724223458,-0.349278807740011,-1.13545970262938,-0.189109551319652,-0.384313308772274,159800
"23",1,0,0,0,0,-1.34776779971069,1.03379577584234,1.85613655635016,-0.362463994421442,-0.0563379649975732,-1.12940650306262,0.0594980955102294,-0.134495612802737,113900
"24",1,0,0,0,0,-1.34776779971069,1.03379577584234,1.85613655635016,-0.505515136606635,-0.456516080529653,-0.889594527182716,-0.123251442818445,-0.0950433033958716,99700
"25",1,0,0,0,0,-1.34776779971069,1.03379577584234,1.85613655635016,-0.370411280098397,-0.202808386368792,-0.668836970808638,-0.125905837628051,-0.0642063239489179,132600
"26",1,0,0,0,0,-1.3527589859658,1.03847752811917,0.982118865674763,-0.978820150256412,-0.995317987716637,-0.772109819069473,-0.129626427925186,-0.377177089182925,107500
"27",1,0,0,0,0,-1.3527589859658,1.03847752811917,1.61776809525687,-0.722740945110078,-0.681452799064025,-0.74268600552319,-0.154075471062226,-0.283313345463821,93800
"28",1,0,0,0,0,-1.3527589859658,1.03847752811917,1.85613655635016,-0.285640232877541,-0.268196967338086,-1.08571819314595,-0.077927526742728,-0.261963606624304,105500
"29",1,0,0,0,0,-1.3527589859658,1.03379577584234,1.69722424895463,-0.260032312362908,-0.0694156811914321,-1.17288426690739,-0.11699891588558,-0.415212821567336,108900
"30",1,0,0,0,0,-1.3527589859658,1.03379577584234,1.85613655635016,-0.909943674389467,-0.901158431120854,-1.14914519730207,-0.132237151412699,-0.293339994753816,132000
"31",1,0,0,0,0,-1.3527589859658,1.03379577584234,1.61776809525687,-0.496684819187796,-0.31789228887475,-1.02287019068752,0.157234067275043,-0.145590729956401,122300
"32",1,0,0,0,0,-1.3527589859658,1.03379577584234,1.85613655635016,-0.227360137913203,-0.153113064832129,-1.00492113805911,-0.0196610970289046,-0.221049030755049,115200
"33",1,0,0,0,0,-1.34776779971069,1.03379577584234,1.53831194155911,-0.352750645260719,-0.430360648141936,-1.09156084664083,0.23111477105454,0.124612819423455,110400
"34",1,0,0,0,0,-1.34776779971069,1.0291140235655,1.61776809525687,-0.592935279053143,-0.446053907574566,-1.31363431596421,0.0222510222782035,-0.16110618899735,104900
"35",1,0,0,0,0,-1.34776779971069,1.0291140235655,1.7766804026524,-0.147887281143651,0.0953635428511892,-0.600251587891274,-0.057813997308575,-0.184702036221916,109700
"36",1,0,0,0,0,-1.34776779971069,1.0291140235655,1.61776809525687,-0.755413119559783,-0.616064218094731,-1.25515514449744,-0.0630411120686494,-0.334142749245919,97200
"37",1,0,0,0,0,-1.34776779971069,1.0291140235655,1.53831194155911,-0.387188883194191,-0.328354461829837,-1.4598585628901,0.104341864255793,-0.251200330838182,104500
"38",1,0,0,0,0,-1.3527589859658,1.0291140235655,1.85613655635016,-0.463129612996208,-0.252503707905456,-1.29505362512013,-0.25650758941834,-0.678861177021639,103900
"39",1,0,0,0,0,-1.3427766134556,1.0291140235655,1.85613655635016,-0.650332342275597,-0.498364772350002,-0.205635612656067,-0.0634661323221991,-0.271491989824371,191400
"40",1,0,0,0,0,-1.3427766134556,1.0291140235655,1.85613655635016,-0.0428065038594655,0.513850461054672,-0.67420589564177,-0.141789548586983,-0.781977153416728,176000
"41",1,0,0,0,0,-1.3427766134556,1.0291140235655,1.85613655635016,-0.423393184611432,-0.27342805381563,-0.933177564063435,-0.0773379325975489,-0.490592129318435,155400
"42",1,0,0,0,0,-1.3427766134556,1.0291140235655,1.7766804026524,-0.80221380187963,-0.655297366676308,-1.36090190910296,0.285241649357254,-0.67495826019703,150000
"43",1,0,0,0,0,-1.3427766134556,1.03379577584234,1.61776809525687,-0.850780547683245,-0.812229961002614,-1.4978621288658,-0.0618829880973364,-0.669521846837701,118800
"44",1,0,0,0,0,-1.3427766134556,1.03379577584234,1.85613655635016,-0.846365388973826,-0.788690071853668,0.0492830438817633,-0.15545940497941,-0.255042759197281,188800
"45",1,0,0,0,0,-1.3427766134556,1.0291140235655,1.85613655635016,-0.67594026279023,-0.542829007409122,-0.45171133417462,-0.0690379731803787,-0.196921918078026,184400
"46",1,0,0,0,0,-1.3427766134556,1.0291140235655,1.85613655635016,-0.624724421760964,-0.307430115919663,-0.628412125006232,-0.00276166888326228,-0.442136078000383,182300
"47",1,0,0,0,0,-1.3427766134556,1.0291140235655,1.69722424895463,-0.714793659433123,-0.511442488543861,-0.970970583967247,-0.0803215407985008,-0.698553314605815,142500
"48",1,0,0,0,0,-1.34776779971069,1.02443227128867,1.14103117307029,-0.766009500462389,-0.644835193721221,-1.12424812430137,0.254818600162181,-0.585554246368252,137500
"49",1,0,0,0,0,-1.3427766134556,1.02443227128867,0.902662711977,-0.885218785616718,-0.888080714926995,-1.53702369823688,0.226982083447356,-0.617984132891418,187500
"50",1,0,0,0,0,-1.34776779971069,1.02443227128867,0.902662711977,-0.640618993114874,-0.385896413082816,-1.10308824407667,-0.0685132478331021,-1.10804684543146,112500
"51",1,0,0,0,0,-1.34776779971069,1.02443227128867,-0.607004208280506,-0.609712882148937,-0.160959694548444,-1.55218301541278,-0.128406898186498,-1.3674619564098,171900
"52",1,0,0,0,0,-1.34776779971069,1.02443227128867,1.14103117307029,-0.321844534294782,-0.242041534950369,-1.24547002519062,0.0375278695483232,-0.339232181909903,93800
"53",1,0,0,0,0,-1.34776779971069,1.02443227128867,0.982118865674763,0.471117969916971,0.576623498785194,-1.45269999644592,0.161438057290908,-0.386144613671443,97500
"54",1,0,0,0,0,-1.34776779971069,1.02443227128867,1.85613655635016,-0.232658328364507,-0.260350337621771,-1.38074587637836,0.0752944800567204,-0.547253432112443,104200
"55",1,0,0,0,0,-1.3527589859658,1.02443227128867,1.85613655635016,-0.63973596137299,-0.697146058496656,-1.19004377176622,-0.177838535316057,-0.164717864012294,87500
"56",1,0,0,0,0,-1.3527589859658,1.02443227128867,1.85613655635016,-0.750114929108479,-0.731148120600689,-1.29452725994041,0.00700222571634798,-0.458151120741525,83100
"57",1,0,0,0,0,-1.3527589859658,1.02443227128867,1.85613655635016,-0.709495468981819,-0.62914193428859,-1.24483838697496,0.0213016136907949,-0.262340962289576,87500
"58",1,0,0,0,0,-1.3527589859658,1.02443227128867,1.85613655635016,-0.615894104342124,-0.668375082870167,-1.60724081321137,0.524002436170366,0.272195693774189,85300
"59",1,0,0,0,0,-1.3527589859658,1.02443227128867,1.85613655635016,-0.310365121650291,-0.511442488543861,-1.39674737784181,0.0400654460194634,-0.350217908513868,80300
"60",1,0,0,0,0,-1.3577501722209,1.02443227128867,-2.11667112853801,-1.17573622869652,-1.15748166852049,-0.688575665048094,-0.667472108086116,-1.07392238452933,60000
"61",1,0,0,0,0,-1.3577501722209,1.0291140235655,1.85613655635016,-0.769541627429925,-0.817461047480157,-0.251482019809577,0.0528394100021186,0.228622910504295,75700
"62",1,0,0,0,0,-1.3577501722209,1.02443227128867,1.61776809525687,-1.1828004826316,-1.24641013863873,1.18307364099613,0.308112444129027,0.178065741714195,75000
"63",1,0,0,0,0,-1.3577501722209,1.01975051901184,1.69722424895463,-0.925838245743378,-0.987471358000322,-1.56307877463296,0.879242725141408,0.323545851248387,86100
"64",1,0,0,0,0,-1.36274135847599,1.01975051901184,1.85613655635016,-0.798681674912094,-0.890696258165767,-1.41048550903247,0.750551903476427,0.917119917438261,76100
"65",1,0,0,0,0,-1.36274135847599,1.01975051901184,1.53831194155911,-0.912592769615119,-0.958700382373833,-0.672100434922895,0.515277236090375,0.321951667363668,73500
"66",1,0,0,0,0,-1.36274135847599,1.01975051901184,1.85613655635016,-0.72539004033573,-0.817461047480157,-1.42327618289964,0.0322384283006487,-0.0112887101669436,78400
"67",1,0,0,0,0,-1.36274135847599,1.01975051901184,1.53831194155911,-0.56291219982909,-0.438207277858251,-1.61334664929611,-0.0667331554759912,-0.422957312499131,84400
"68",1,0,0,0,0,-1.3577501722209,1.015068766735,1.85613655635016,-0.824289595426728,-0.922082777031028,-0.663889138119281,1.0766521434721,0.629460723995703,81300
"69",1,0,0,0,0,-1.36274135847599,1.01975051901184,1.85613655635016,-1.01679051515742,-1.09209308755119,-1.06276867131021,0.439861511357171,0.625101772088207,85000
"70",1,0,0,0,0,-1.3577501722209,1.01975051901184,1.37939963416358,0.351025653020759,0.291529285759072,-1.5214432889172,-0.09033909866448,-0.341411713011225,129200
"71",1,0,0,0,0,-1.3577501722209,1.01975051901184,-0.209723439791689,-0.912592769615119,-0.974393641806463,-1.1047199761338,0.184799241609565,0.249879178803818,82500
"72",1,0,0,0,0,-1.3577501722209,1.01975051901184,1.37939963416358,-0.744816738657176,-0.582062155990698,-1.65387676813446,-0.0552971509868244,-0.829993845592504,95200
"73",1,0,0,0,0,-1.3577501722209,1.01975051901184,1.61776809525687,-0.764243436978622,-0.909005060837169,-1.11624737356964,0.464587978482811,0.0499689511566512,75000
"74",1,0,0,0,0,-1.3577501722209,1.01975051901184,1.37939963416358,-1.2428466410797,-1.28825883045908,-1.77425648473616,-1.01988313716727,-1.50139615078393,67500
"75",1,0,0,0,0,-1.3577501722209,1.01975051901184,-0.686460361978269,-1.00266200728728,-0.958700382373833,-0.730421696835741,0.211141690444992,0.34322405857539,137500
"76",1,0,0,0,0,-1.3527589859658,1.01975051901184,-0.92482882307156,-0.585871025118071,-0.158344151309672,-1.55097237549943,-0.0934557163175447,-1.05539586006475,177500
"77",1,0,0,0,0,-1.3527589859658,1.01975051901184,0.584838097185946,-0.167313979465097,0.0247438754043515,-0.749686662413451,0.00619376872325024,0.119616180929411,102100
"78",1,0,0,0,0,-1.3527589859658,1.01975051901184,-0.765916515676033,-0.622075326535312,-0.765150182704722,-1.45254208689201,0.140617505947512,0.162445435123945,108300
"79",1,0,0,0,0,-1.3577501722209,1.01975051901184,-0.448091900884979,-0.328025756487969,-0.456516080529653,-1.61492574483527,0.0960380839392005,-0.0241571505272723,112500
"80",1,0,0,0,0,-1.3527589859658,1.015068766735,0.743750404581473,-0.954978293225547,-0.901158431120854,-0.978655515591142,0.0665955493963257,-0.410681249502347,131300
"81",1,0,0,0,0,-1.3527589859658,1.01975051901184,-0.92482882307156,-0.72097488162631,-0.550675637125437,-1.24783866849935,-0.194372370415519,-0.902025760735411,162500
"82",1,0,0,0,0,-1.34776779971069,1.01975051901184,1.85613655635016,-1.09714640366886,-1.16009721175926,-1.42327618289964,-0.194372370415519,-0.678610447844826,112500
"83",1,0,0,0,0,-1.3527589859658,1.01975051901184,1.85613655635016,-1.08213486405683,-1.07901537135733,-1.2368902727612,0.0270289846520012,-0.614732146648707,112500
"84",1,0,0,0,0,-1.3527589859658,1.01975051901184,1.85613655635016,-0.953212229741779,-0.901158431120854,-1.61234655545464,-0.0825289762104429,-1.18774111428151,137500
"85",1,0,0,0,0,-1.3527589859658,1.01975051901184,0.505381943488182,-0.846365388973826,-0.864540825778049,-1.08529710100218,-0.0234086021533216,0.0729406162225642,118800
"86",1,0,0,0,0,-1.3527589859658,1.01975051901184,1.85613655635016,-0.925838245743378,-1.00578016067172,-0.769741175760738,0.274613456492724,0.522493502029206,98200
"87",1,0,0,0,0,-1.34776779971069,1.01975051901184,0.902662711977,-0.744816738657176,-0.312661202397206,-1.5231276574923,0.165521358598184,-1.25828310836425,118800
"88",1,0,0,0,0,-1.34776779971069,1.01975051901184,-1.4810218989559,-0.776605881364996,-0.443438364335795,-1.63734890149129,-0.0893073637380235,-1.12259103715008,162500
"89",1,0,0,0,0,-1.34776779971069,1.015068766735,-1.4810218989559,-1.14836224469812,-1.20456144681838,-1.52565421035495,-0.0462037712549481,-1.10610369431116,137500
"90",1,0,0,0,0,-1.34776779971069,1.015068766735,1.85613655635016,-0.909060642647583,-1.08424645783488,-1.3829039736152,-0.352999929516837,-1.01027205317817,500001
"91",1,0,0,0,0,-1.34776779971069,1.015068766735,-1.00428497676932,-0.552315818926483,-0.359740980695098,-0.935283024782311,-0.0347432166237438,-1.08446064094913,162500
"92",1,0,0,0,0,-1.3527589859658,1.015068766735,1.85613655635016,-0.460480517770556,-1.07639982811856,-1.58113310029732,-0.216260913473331,-1.20679425236315,137500
"93",1,0,0,0,0,-1.3527589859658,1.015068766735,1.85613655635016,-1.09008214973379,-1.21763916301224,-1.64261255328848,-0.364330469452646,-1.05306709902764,162500
"94",1,0,0,0,0,-1.34776779971069,1.01038701445817,-0.130267286093925,-0.624724421760964,-0.516673575021404,-0.650203643446592,0.0926429623955212,-0.782330964597344,187500
"95",1,0,0,0,0,-1.34776779971069,1.015068766735,0.823206558279236,-0.0869580909536611,-0.0851089406240627,-1.06482149551112,0.449066428508761,-0.709983808545197,179200
"96",1,0,0,0,0,-1.3427766134556,1.015068766735,0.584838097185946,1.80449590016168,4.76933931053634,-0.979602972914636,-0.0666782096236712,-1.26708326676049,130000
"97",1,0,0,0,0,-1.3427766134556,1.02443227128867,0.187557328697129,0.54970779494464,1.77977338862021,-0.545404336164572,0.052114883950753,-0.620039262211873,183800
"98",1,0,0,0,0,-1.3427766134556,1.01975051901184,0.0286450213016017,-1.08036880057306,-1.06855319840225,-0.98139261452568,0.144298713380072,-0.706369749563419,125000
"99",1,0,0,0,0,-1.3427766134556,1.02443227128867,-0.527548054582742,0.528515033139426,1.96286141533423,-1.3960104665902,-0.163553301790121,-1.0037291661683,170000
"100",1,0,0,0,0,-1.3427766134556,1.02443227128867,0.664294250883709,0.364271129149018,1.25666474086585,-0.663362772939562,0.0120053212724194,-0.695932252117228,193100
"101",1,0,0,0,0,-1.3377854272005,1.01975051901184,0.0286450213016017,0.775763920866921,1.96286141533423,-0.726105502362047,0.0583439923127511,-0.688795668756998,257800
"102",1,0,0,0,0,-1.3377854272005,1.01975051901184,-0.0508111323961618,1.00446914201485,2.60890059531086,-0.343701199296316,-0.0579820366524818,-0.626704818587233,273400
"103",1,0,0,0,0,-1.3377854272005,1.01975051901184,0.823206558279236,-0.915241864840771,-0.710223774690515,-0.392495251456252,-0.0760974359978704,-0.680383147112469,237500
"104",1,0,0,0,0,-1.3377854272005,1.01975051901184,1.85613655635016,-0.468427803447511,0.296760372236615,-0.679627456992874,0.0821445585236219,-0.773390575898685,350000
"105",1,0,0,0,0,-1.3427766134556,1.01975051901184,0.425925789790419,1.11573114149223,3.37263922103221,-0.542193508568288,-0.059786583028192,-0.867877059926872,335700
"106",1,0,0,0,0,-1.3327942409454,1.02443227128867,1.85613655635016,-0.663577818403856,-0.668375082870167,0.55790971704407,-0.344362714647737,0.30532482762851,313400
"107",1,0,0,0,0,-1.3327942409454,1.01975051901184,1.85613655635016,-0.632671707437919,-0.113879916250552,-0.31475111441178,-0.0845456455991309,-0.398523963557153,268500
"108",1,0,0,0,0,-1.3377854272005,1.01975051901184,1.85613655635016,-0.652981437501249,-0.202808386368792,-0.369282547030651,-0.0209238206872677,-0.510523271315236,259400
"109",1,0,0,0,0,-1.3327942409454,1.02443227128867,1.85613655635016,0.0163566228467566,0.571392412307651,0.0154377628258423,-0.105842664231835,-0.234749265479349,275700
"110",1,0,0,0,0,-1.3377854272005,1.02443227128867,-0.0508111323961618,0.083467035229934,0.791098044364479,0.0187538634580709,-0.0670803943286945,-0.51255582791841,225000
"111",1,0,0,0,0,-1.3377854272005,1.02443227128867,1.85613655635016,-0.773073754397461,-0.644835193721221,0.642707147496774,0.0797102556996879,0.0806163290091126,262500
"112",1,0,0,0,0,-1.3377854272005,1.02443227128867,0.267013482394892,0.336014113408733,1.36651755689427,-0.6462559045987,-0.0511330592896439,-0.687904109954448,218500
"113",1,0,0,0,0,-1.3377854272005,1.02443227128867,-0.209723439791689,0.28568130412135,1.87654848845476,-0.446026590233657,-0.227609862256798,-0.879452759365359,255000
"114",1,0,0,0,0,-1.3377854272005,1.0291140235655,1.85613655635016,-0.429574406804619,0.0508993077920692,-0.380178306250831,-0.0459182826245808,-0.34393917165694,224100
"115",1,0,0,0,0,-1.3377854272005,1.0291140235655,0.505381943488182,-0.662694786661972,-0.202808386368792,-0.209741261057874,-0.166985757300532,-0.649398716311194,243100
"116",1,0,0,0,0,-1.3377854272005,1.0291140235655,1.85613655635016,-0.787202262267603,-0.545444550647894,-0.383073314739285,-0.220849233495759,-0.417840902999413,231600
"117",1,0,0,0,0,-1.3377854272005,1.0291140235655,-0.0508111323961618,1.00005398330543,3.03784968646943,-0.761793061546984,-0.0911628163945796,-0.972252051577616,218500
"118",1,0,0,0,0,-1.3377854272005,1.0291140235655,1.85613655635016,0.318353478571055,1.40575070547584,-0.411075942300327,-0.0680647121147043,-0.561196899919953,234100
"119",1,0,0,0,0,-1.3278030546903,1.03379577584234,1.69722424895463,-0.402200422806218,-0.330970005068609,1.04690296900286,-0.0601069910153233,0.530936005537502,327600
"120",1,0,0,0,0,-1.3278030546903,1.03379577584234,1.45885578786134,-0.289172359845077,-0.0380291623261709,0.745400994059918,-0.317489783738633,0.451622399654268,347600
"121",1,0,0,0,0,-1.3327942409454,1.0291140235655,0.982118865674763,-0.557614009377786,-0.323123375352293,1.09764457232776,-0.0406868553287566,0.574763368390516,366100
"122",1,0,0,0,0,-1.3327942409454,1.03847752811917,0.664294250883709,-1.17220410172899,-1.1836371009082,0.575648223600594,0.0925072577464382,0.677957095970784,335000
"123",1,0,0,0,0,-1.3278030546903,1.03847752811917,1.85613655635016,-0.321844534294782,-0.252503707905456,1.30155844295083,-0.15613531256763,0.613898458626705,373600
"124",1,0,0,0,0,-1.3327942409454,1.03379577584234,1.85613655635016,-0.219412852236248,0.145058864387853,0.687764006880705,-0.128430669527842,0.375704837125695,389500
"125",1,0,0,0,0,-1.3327942409454,1.03847752811917,1.85613655635016,-0.463129612996208,-0.346663264501239,1.77107618326003,-0.204869328394197,0.682315414165591,391100
"126",1,0,0,0,0,-1.3228118684352,1.03847752811917,-0.0508111323961618,0.534696255332613,1.19389170313533,0.834988347648062,-0.00900663339036926,0.0409571117834845,337300
"127",1,0,0,0,0,-1.3228118684352,1.03379577584234,1.69722424895463,-0.348335486551299,-0.0537224217588015,1.91035240981363,-0.218500033744381,0.2822554693882,295200
"128",1,0,0,0,0,-1.3178206821801,1.03379577584234,1.22048732676805,-0.0595841069552598,0.254911680416267,1.13101612472193,-0.194372370415519,0.123816573914262,292300
"129",1,0,0,0,0,-1.3178206821801,1.0291140235655,0.902662711977,0.16823808245079,0.403997645026258,1.93898667559034,-0.135467422737005,0.890195877427602,411500
"130",1,0,0,0,0,-1.31282949592501,1.03379577584234,0.108101174999365,-0.513462422283591,-0.409436302231762,1.15586056120466,-0.177525211910381,0.411072443373127,311500
"131",1,0,0,0,0,-1.3178206821801,1.03379577584234,0.425925789790419,-0.252085026685953,-0.00925818669968144,1.67601463180281,-0.217673077541577,0.281306205584128,325900
"132",1,0,0,0,0,-1.30783830966991,1.03379577584234,-0.845372669373796,-0.788085294009487,-0.799152244808755,4.06934446746636,-0.0355111919340822,1.17455474634954,392600
"133",1,0,0,0,0,-1.31282949592501,1.03379577584234,0.505381943488182,-0.312131185134059,-0.147881978354585,1.90414130069295,-0.12045530401713,0.419642774505278,319300
"134",1,0,0,0,0,-1.3178206821801,1.0291140235655,0.425925789790419,0.177951431611513,0.696938487768695,1.59327002555101,-0.139050935219797,0.478249391453226,333300
"135",1,0,0,0,0,-1.30783830966991,1.0291140235655,-0.0508111323961618,-0.849897515941361,-0.809614417763842,2.28138722499744,-0.255199479544596,0.626450752994317,335200
"136",1,0,0,0,0,-1.31282949592501,1.0291140235655,-0.209723439791689,-0.780138008332532,-0.754688009749635,2.3846074367403,-0.0848259179555711,0.849498327955519,351200
"137",1,0,0,0,0,-1.30783830966991,1.0291140235655,0.0286450213016017,-0.675057231048347,-0.602986501900872,1.57021523067933,-0.180051241872118,0.496728706363429,368900
"138",1,0,0,0,0,-1.30783830966991,1.02443227128867,0.267013482394892,-0.698016056337328,-0.618679761333503,2.34039276164392,-0.187048447263096,0.6257389771667,365900
"139",1,0,0,0,0,-1.31282949592501,1.02443227128867,0.664294250883709,-0.887867880842369,-0.846232023106647,1.6563812105993,-0.13965101277099,0.628070355507027,366700
"140",1,0,0,0,0,-1.31282949592501,1.02443227128867,0.823206558279236,-0.141706058950464,0.00120398625540562,1.29461042257855,-0.0633913287575742,0.853214443311273,362800
"141",1,0,0,0,0,-1.30284712341481,1.01975051901184,0.108101174999365,-1.14747921295624,-1.17055938471435,1.31155938136549,-0.71296246747752,0.0753321868321658,483300
"142",1,0,0,0,0,-1.3178206821801,1.02443227128867,1.85613655635016,-0.540836406281992,-0.391127499560359,1.67606726832078,-0.287930257314052,0.548350688116995,331400
"143",1,0,0,0,0,-1.31282949592501,1.01975051901184,1.29994348046582,-0.316546343843478,-0.192346213413705,1.53405394283264,-0.149156600718632,0.617881874280862,323500
"144",1,0,0,0,0,-1.3178206821801,1.015068766735,1.69722424895463,-0.146121217659883,0.137212234671537,-0.514664609668993,-0.00943004284009588,-0.119940419952918,216700
"145",1,0,0,0,0,-1.3178206821801,1.015068766735,0.743750404581473,-0.418978025902012,-0.0327980758486273,-0.415550046327937,-0.00452184500238499,-0.323608309291505,233100
"146",1,0,0,0,0,-1.3178206821801,1.01975051901184,1.85613655635016,-0.808395024072817,-0.720685947645602,0.72087237668502,-0.297561216259489,0.311980233983173,296400
"147",1,0,0,0,0,-1.3228118684352,1.01975051901184,1.85613655635016,-0.58322192989242,-0.500980315588774,1.3954093544947,-0.0255178953981152,0.39219199808549,273700
"148",1,0,0,0,0,-1.3228118684352,1.015068766735,1.85613655635016,-0.261798375846676,-0.103417743295465,-0.319751583619109,-0.17343550314283,-0.276192299313512,227700
"149",1,0,0,0,0,-1.3228118684352,1.015068766735,1.85613655635016,-0.311248153392175,-0.153113064832129,-0.442605216565485,-0.0939133882182161,-0.0991548525418486,199600
"150",1,0,0,0,0,-1.3228118684352,1.015068766735,1.85613655635016,-0.212348598301177,0.0404371348369821,0.353785300349107,-0.0971277364033385,-0.0588093833211539,239800
"151",1,0,0,0,0,-1.3228118684352,1.01975051901184,1.85613655635016,-0.591169215569375,-0.417282931948077,0.105972573737481,-0.200037640383424,0.211764256078748,270100
"152",1,0,0,0,0,-1.3228118684352,1.01975051901184,1.85613655635016,-0.345686391325647,0.0561303942696127,0.779141002079895,-0.138915792994576,0.0895943939032465,302100
"153",1,0,0,0,0,-1.3278030546903,1.015068766735,1.85613655635016,-0.563795231570974,-0.106033286534237,-0.373914560612177,-0.0810669710574354,-0.404096959293994,269500
"154",1,0,0,0,0,-1.3278030546903,1.01975051901184,1.85613655635016,-0.718325786400658,-0.749456923272091,0.473796561325001,-0.0496819073854779,0.524902549313195,314700
"155",1,0,0,0,0,-1.3228118684352,1.01975051901184,1.85613655635016,-0.357165803970138,-0.312661202397206,2.25585851378108,-0.082856003678879,0.918946132155494,390100
"156",1,0,0,0,0,-1.3278030546903,1.01975051901184,1.85613655635016,-0.498450882671564,-0.631757477527362,2.63636790219982,0.0594668576037541,1.43234457540367,410300
"157",1,0,0,0,0,-1.3327942409454,1.01975051901184,1.85613655635016,-0.417211962418244,-0.45128499405211,1.57300496613184,-0.27683929716544,0.877217767192928,352400
"158",1,0,0,0,0,-1.3327942409454,1.01975051901184,1.85613655635016,-0.698899088079212,-0.636988564004905,1.1367008686629,-0.329807730585729,0.158159003335019,287300
"159",1,0,0,0,0,-1.3278030546903,1.01975051901184,1.85613655635016,-0.483439343059538,-0.385896413082816,1.91456333125139,-0.123234605477632,1.03683869117773,348700
"160",1,0,0,0,0,-1.3327942409454,1.01975051901184,1.85613655635016,-0.448118073384181,-0.0432602488037144,-0.591092833764167,0.072821935731184,-0.442841445248241,243800
"161",1,0,0,0,0,-1.3327942409454,1.015068766735,1.85613655635016,-0.940849785355404,-0.848847566345418,-0.882330687702596,-0.271420041979017,-0.143366695827599,211500
